대여소번호,대여소명,자치구,상세주소,위도,경도,설치시기,LCD,QR,운영방식,자전거수,연도,월,일,요일
3212.0,신풍역 6번출구,영등포구,영등포구 신풍로 43,37.50017166,126.91130829,2020-03-03 00:00:00.000,,10.0,QR,10,2020,3,3,1
3214.0,영등포 푸르지오 아파트 A,영등포구,도신로29길 28,37.51202393,126.90105438,2020-03-04 00:00:00.000,,10.0,QR,10,2020,3,4,2
3215.0,강변삼성래미안,영등포구,영등포구 버드나루로 130,37.52974319,126.90782928,2020-03-05 00:00:00.000,,15.0,QR,15,2020,3,5,3
3219.0,영등포역 1번출구,영등포구,청구로 64,37.5148468,126.9077301,2020-03-04 00:00:00.000,,10.0,QR,10,2020,3,4,2
3220.0,래미안에스티움 앞 (신풍로),영등포구,신풍로77(GS25),37.50013733,126.91397858,2020-03-03 00:00:00.000,,20.0,QR,20,2020,3,3,1
3221.0,서울특별시 남부교육지원청,영등포구,영등포구 문래로121,37.51933289,126.89530182,2020-03-04 00:00:00.000,,10.0,QR,10,2020,3,4,2
4552.0,코레일유통본사,영등포구,영등포구 국회대로 612,37.52617645,126.90197754,2021-05-17 00:00:00.000,,10.0,QR,10,2021,5,17,0
4553.0,당산삼성2차아파트,영등포구,영등포구 당산동4가 94-1,37.52762222,126.89863586,2021-05-17 00:00:00.000,,10.0,QR,10,2021,5,17,0
4555.0,대림우성2차아파트,영등포구,영등포구 도림로47길 1,37.49519348,126.900177,2021-05-18 00:00:00.000,,10.0,QR,10,2021,5,18,1
4556.0,리버뷰신안인스빌1차 후문,영등포구,영등포구 경인로77길 49,37.51374817,126.88851166,2020-12-22 00:00:00.000,,10.0,QR,10,2020,12,22,1
4557.0,리버뷰신안인스빌2차 후문,영등포구,영등포구 도림로143길 27,37.51288223,126.89026642,2020-12-22 00:00:00.000,,10.0,QR,10,2020,12,22,1
4558.0,대영중고 후문,영등포구,영등포구 가마산로 426,37.50545502,126.90626526,2021-05-17 00:00:00.000,,10.0,QR,10,2021,5,17,0
4559.0,신길역 2번출구,영등포구,영등포구 신길동 42-7 ,37.51756287,126.91698456,2021-05-18 00:00:00.000,,10.0,QR,10,2021,5,18,1
4560.0,양평동성원아파트,영등포구,영등포구 양평로17길 36,37.53374481,126.89365387,2021-05-17 00:00:00.000,,10.0,QR,10,2021,5,17,0
4561.0,양평역 1번출구,영등포구,영등포구 양평동3가 22-1,37.52572632,126.88600159,2021-05-17 00:00:00.000,,10.0,QR,10,2021,5,17,0
4563.0,여의도 은하아파트,영등포구,영등포구 여의도동 52,37.51850891,126.93448639,2021-05-18 00:00:00.000,,10.0,QR,10,2021,5,18,1
4564.0,63스퀘어,영등포구,영등포구 여의도동 6,37.52070999,126.93965912,2021-05-18 00:00:00.000,,10.0,QR,10,2021,5,18,1
4565.0,영등포 신세계백화점,영등포구,영등포구 영등포4가 442-6,37.51803589,126.90364838,2021-05-18 00:00:00.000,,10.0,QR,10,2021,5,18,1
4566.0,대림성원상떼빌아파트,영등포구,영등포구 대림로 256,37.5038414,126.89615631,2021-05-17 00:00:00.000,,15.0,QR,15,2021,5,17,0
4567.0,한림대학교 강남성심병원 신관,영등포구,영등포구 시흥대로 665,37.49128342,126.90802002,2021-05-18 00:00:00.000,,10.0,QR,10,2021,5,18,1
4568.0,영등포로터리,영등포구,영등포구 영등포동2가 174-1,37.51874924,126.91220856,2021-05-18 00:00:00.000,,10.0,QR,10,2021,5,18,1
4569.0,힐스테이트클래시안아파트,영등포구,영등포구 신길동 242-193,37.50508881,126.91334534,2021-05-17 00:00:00.000,,10.0,QR,10,2021,5,17,0
4571.0,문래동롯데캐슬아파트,영등포구,영등포구 선유로9길 30,37.51800156,126.88459778000001,2021-05-17 00:00:00.000,,10.0,QR,10,2021,5,17,0
4573.0,두산위브아파트,영등포구,영등포구 신길로60나길 9,37.51470184,126.91213989,2021-05-17 00:00:00.000,,10.0,QR,10,2021,5,17,0
4574.0,영등포시장역 포레나영등포,영등포구,영등포구 영등포동7가 23-4,37.52341461,126.90540314,2021-05-17 00:00:00.000,,9.0,QR,9,2021,5,17,0
4575.0,대림동 e편한세상영등포아델포레,영등포구,영등포구 대림동 917-49,37.49582291,126.90835571,2021-05-18 00:00:00.000,,10.0,QR,10,2021,5,18,1
4576.0,보라매sk뷰 108동 앞,영등포구,여의대방로35가길19(신길동),37.50160599,126.91744995,2021-03-08 00:00:00.000,,15.0,QR,15,2021,3,8,0
4578.0,보라매sk뷰,영등포구,여의대방로35가길19(신길동),37.50400543,126.92028046,2021-03-08 00:00:00.000,,10.0,QR,10,2021,3,8,0
4579.0,국회의사당 본관,영등포구,국회의사당 경내,37.5325737,126.91404724,2021-03-10 00:00:00.000,,10.0,QR,10,2021,3,10,2
4580.0,국회제2의원회관,영등포구,국회의사당 경내,37.52974701,126.91316986,2021-03-10 00:00:00.000,,12.0,QR,12,2021,3,10,2
4581.0,국회소통관,영등포구,국회의사당 경내,37.53050232,126.9128952,2021-03-10 00:00:00.000,,12.0,QR,12,2021,3,10,2
4582.0,국회도서관,영등포구,국회의사당 경내,37.53054047,126.91817474,2021-03-10 00:00:00.000,,12.0,QR,12,2021,3,10,2
4583.0,의정관,영등포구,국회의사당 경내,37.53214645,126.91747284,2021-03-11 00:00:00.000,,12.0,QR,12,2021,3,11,3
4584.0,국회2문,영등포구,국회의사당 경내,37.52864075,126.91510773,2021-03-10 00:00:00.000,,8.0,QR,8,2021,3,10,2
4585.0,국회6문,영등포구,국회의사당 경내,37.53271866,126.91799164,2021-03-11 00:00:00.000,,6.0,QR,6,2021,3,11,3
4589.0,KRX한국거래소(1),영등포구,영등포구 여의나루로 76,37.52347946,126.92711639,2021-07-23 00:00:00.000,,18.0,QR,18,2021,7,23,4
4590.0,KRX한국거래소(2),영등포구,영등포구 여의나루로 76,37.52410507,126.92810822,2021-07-23 00:00:00.000,,20.0,QR,20,2021,7,23,4
4588.0,양남사거리2,영등포구,양평1가 19-2,37.52194977,126.8904953,2021-06-15 00:00:00.000,,10.0,QR,10,2021,6,15,1
4591.0,신길자이아파트,영등포구,"영등포구 가마산로79길19
(신길자이@ 104동 쪽)",37.50601196,126.91588593,2021-08-02 00:00:00.000,,20.0,QR,20,2021,8,2,0
4592.0,신길우성4차아파트,영등포구,"영등포구 도신로
(신길우성4차 401동 앞)",37.51283264,126.91763306,2021-08-02 00:00:00.000,,14.0,QR,14,2021,8,2,0
4594.0,양평교 영등포대여소,영등포구,영등포구 양평동5가 51-1,37.53972626,126.8903656,2021-08-30 00:00:00.000,,15.0,QR,15,2021,8,30,0
4598.0,오목교 동측 지하보도,영등포구,영등포구 양평동2가 41-87,37.52364349,126.88183594,2021-09-28 00:00:00.000,,9.0,QR,9,2021,9,28,1
4599.0,대림우성아파트 사거리,영등포구,영등포구 양평동2가 41-87,37.49484634,126.90029144,2021-09-28 00:00:00.000,,15.0,QR,15,2021,9,28,1
5851.0,도림천 건널목 위,영등포구,영등포구 대림동 646-1,37.50208282,126.89318848,2022-02-08 00:00:00.000,,15.0,QR,15,2022,2,8,1
4600.0,영등포구 총괄 우체국,영등포구,영등포구 당산동4가 93-6 앞,37.52915192,126.89447784,2021-12-02 00:00:00.000,,10.0,QR,10,2021,12,2,3
4601.0,양평역2번출구 뒤,영등포구,영등포로5길 50,37.5255661,126.88584137,2022-01-04 00:00:00.000,,10.0,QR,10,2022,1,4,1
5852.0,대림동현대2차 201동 앞,영등포구,영등포구 대림동 640-2,37.50300598,126.89382935,2022-02-08 00:00:00.000,,7.0,QR,7,2022,2,8,1
5853.0,여의도역2번출구 앞,영등포구,여의도동 의사당대로 88,37.52260971,126.92301178,2022-05-11 00:00:00.000,,10.0,QR,10,2022,5,11,2
5854.0,신한금융투자 앞,영등포구,여의대로 70,37.52508926,126.9240799,2022-06-09 00:00:00.000,,26.0,QR,26,2022,6,9,3
5855.0,하이투자증권 앞,영등포구,여의대로 66,37.52464294,126.92342377,2022-06-09 00:00:00.000,,31.0,QR,31,2022,6,9,3
5857.0,U레지던스 앞,영등포구,영등포로 383,37.51382446,126.92093658,2022-07-19 00:00:00.000,,15.0,QR,15,2022,7,19,1
5858.0,영등포역5번출구,영등포구,경인로 846,37.51669312,126.90807343,2022-09-26 00:00:00.000,,10.0,QR,10,2022,9,26,0
5859.0,여의도 삼부아파트,영등포구,여의도동 30-2,37.52539444,126.93045807,2022-10-18 00:00:00.000,,10.0,QR,10,2022,10,18,1
5860.0,어울림병원 앞,영등포구,영등포로 384-1,37.51350021,126.92086792,2022-11-22 00:00:00.000,,10.0,QR,10,2022,11,22,1
5861.0,보라주유소 앞,영등포구,신길동 70-23,37.51319885,126.92352295,2022-11-21 00:00:00.000,,10.0,QR,10,2022,11,21,0
5862.0,당산역11번출구,영등포구,당산동5가 14-4,37.53363037,126.90145874,2022-12-12 00:00:00.000,,14.0,QR,14,2022,12,12,0
5864.0,장훈고 앞,영등포구,신길동 195-3,37.51156998,126.91397858,2023-01-03 00:00:00.000,,8.0,QR,8,2023,1,3,1
5865.0,더리브오피스텔 앞,영등포구,영등포동1가 94-4,37.51791763,126.91259766,2023-01-05 00:00:00.000,,10.0,QR,10,2023,1,5,3
5866.0,포레나 당산,영등포구,영등포구 당산동2가 45-5,37.52195358,126.89550781,2023-02-10 00:00:00.000,,8.0,QR,8,2023,2,10,4
5867.0,H타워 앞,영등포구,영등포구 버드나루로15,37.52024078,126.9124527,2023-05-23 00:00:00.000,,10.0,QR,10,2023,5,23,1
5868.0,로프트시티오피스텔,영등포구,영등포구 영등포로244,37.51906204,126.90839386,2023-06-23 00:00:00.000,,6.0,QR,6,2023,6,23,4
5869.0,영등포아트홀 앞,영등포구,국회대로596,37.52668381,126.90019226,2023-07-07 00:00:00.000,,10.0,QR,10,2023,7,7,4
5870.0,LG트윈타워 앞,영등포구,여의대로 128,37.52834702,126.93008423,2023-07-06 00:00:00.000,,10.0,QR,10,2023,7,6,3
5871.0,건영상가 앞,영등포구,도림로323,37.50611877,126.90161133,2023-07-18 00:00:00.000,,13.0,QR,13,2023,7,18,1
2002.0,노들역 1번출구,동작구,서울특별시 동작구 노량진로 지하 238,37.51284409,126.95246887,2017-05-12 10:56:26.000,17.0,,LCD,17,2017,5,12,4
2003.0,사육신공원앞,동작구,서울특별시 동작구 노량진로 191,37.51335907,126.94805908,2017-06-22 13:47:30.000,10.0,,LCD,10,2017,6,22,3
2007.0,유한양행앞,동작구,서울특별시 동작구 노량진로 74,37.51293945,126.93424225,2017-05-12 10:58:12.000,20.0,,LCD,20,2017,5,12,4
2008.0,노량진근린공원 대방공원,동작구,서울특별시 동작구 여의대방로44길 20,37.5093689,126.92807007,2017-05-12 10:59:17.000,10.0,,LCD,10,2017,5,12,4
2009.0,보라매역 8번출구,동작구,서울특별시 동작구 상도로 지하 2,37.50007629,126.92108154,2017-05-26 09:59:00.000,10.0,,LCD,10,2017,5,26,4
2012.0,대림사거리(동작상떼빌아파트),동작구,서울특별시 동작구 시흥대로 634,37.48836136,126.90622711,2017-05-26 09:59:54.000,10.0,,LCD,10,2017,5,26,4
2013.0,장승배기역 5번출구,동작구,서울특별시 동작구 상도로 지하 188,37.50585175,126.93936157,2017-05-12 11:00:03.000,30.0,,LCD,30,2017,5,12,4
2015.0,신대방삼거리역 6번출구쪽,동작구,서울특별시 동작구 상도로 지하 76,37.49985504,126.92956543,2017-05-26 10:01:42.000,20.0,,LCD,20,2017,5,26,4
2016.0,신대방삼거리역 3번출구쪽,동작구,서울특별시 동작구 상도로 지하 76,37.49964523,126.92709351,2017-05-12 11:00:44.000,10.0,,LCD,10,2017,5,12,4
2020.0,장승배기역2번출구뒷편쪽,동작구,서울특별시 동작구 상도로 지하 188,37.50449753,126.93898773,2017-05-12 11:02:05.000,10.0,,LCD,10,2017,5,12,4
2024.0,상도역 1번출구,동작구,서울특별시 동작구 상도로 지하 272,37.50217819,126.94820404,2017-05-12 11:02:42.000,10.0,,LCD,10,2017,5,12,4
2025.0,흑석역 1번출구,동작구,서울특별시 동작구 현충로 지하 90,37.50938034,126.96361542,2017-05-12 11:03:18.000,20.0,,LCD,20,2017,5,12,4
2026.0,흑석역 4번출구,동작구,서울특별시 동작구 현충로 지하 90,37.50858688,126.96349335,2017-07-05 11:51:20.000,10.0,,LCD,10,2017,7,5,2
2027.0,중앙대학교 정문 1,동작구,서울특별시 동작구 흑석로 47,37.50704193,126.95915221999999,2017-05-12 11:04:13.000,15.0,,LCD,15,2017,5,12,4
2032.0,이수역 11번출구쪽,동작구,서울특별시 동작구 사당로 지하 310,37.48550797,126.98162079,2017-06-27 15:22:53.000,10.0,,LCD,10,2017,6,27,1
2033.0,사당동 아르테스 웨딩앞,동작구,서울특별시 동작구 동작대로 지하 3,37.48149109,126.98158264,2017-05-26 10:02:22.000,10.0,,LCD,10,2017,5,26,4
2034.0,사당역 7번출구쪽,동작구,서울특별시 동작구 동작대로 지하 3,37.47689056,126.98057556,2017-06-27 15:23:41.000,20.0,,LCD,20,2017,6,27,1
2036.0,정금마을 마을버스정류장,동작구,서울특별시 동작구 동작대로 66-29,37.49466324,126.98244476,2017-05-12 11:06:30.000,12.0,,LCD,12,2017,5,12,4
2037.0,동작역 5번출구 동작주차공원,동작구,서울특별시 동작구 현충로 지하 220,37.50318909,126.97714996,2017-05-12 11:07:14.000,20.0,,LCD,20,2017,5,12,4
2038.0,동작역 7번출구,동작구,서울특별시 동작구 현충로 지하 220,37.50318146,126.97608948,2017-05-12 11:08:14.000,10.0,,LCD,10,2017,5,12,4
2040.0,비계 버스정류소,동작구,서울특별시 동작구 현충로 151,37.5063591,126.96907806,2017-05-12 11:09:30.000,10.0,,LCD,10,2017,5,12,4
2041.0,사당중학교 버스정류소,동작구,서울특별시 동작구 사당로 169,37.48683548,126.9680481,2017-05-26 10:04:43.000,7.0,,LCD,7,2017,5,26,4
2048.0,삼일초등학교 인근,동작구,서울특별시 동작구 사당로23나길 27,37.48907852,126.97356415,2017-05-26 10:05:43.000,10.0,,LCD,10,2017,5,26,4
2050.0,노량진역 5번출구,동작구,서울특별시 동작구 노량진로 지하 130,37.51324844,126.93997192,2017-05-12 11:13:27.000,15.0,,LCD,15,2017,5,12,4
2054.0,삼익아파트,동작구,서울특별시 동작구 만양로 84,37.51054764,126.94484711,2017-05-12 11:23:35.000,10.0,,LCD,10,2017,5,12,4
2056.0,동작구민 체육센터,동작구,서울특별시 동작구 여의대방로16길 53,37.49449921,126.91652679,2017-05-26 10:06:23.000,10.0,,LCD,10,2017,5,26,4
2057.0,상도 아이파크 아파트,동작구,서울특별시 동작구 장승배기로 26,37.5008812,126.94174957,2017-05-12 11:24:14.000,10.0,,LCD,10,2017,5,12,4
2058.0,동작경찰서,동작구,서울특별시 동작구 노량진동 113-7 ,37.5135231,126.94352721999999,2017-11-01 16:00:00.000,14.0,,LCD,14,2017,11,1,2
2059.0,보라매공원 정문,동작구,서울특별시 동작구 신대방동 395 ,37.49707794,126.91779327,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
2060.0,남성역3번출구 뒤,동작구,서울특별시 동작구 사당동 1131 ,37.48463058,126.97154999,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
2061.0,한강 현대아파트 건너편,동작구,동작구 흑석동 27-83 ,37.50592804,126.96923065,2018-07-04 00:00:00.000,8.0,,LCD,8,2018,7,4,2
2062.0,사당새마을금고,동작구,서울특별시 사당동 211-2 ,37.48665237,126.9678421,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
2064.0,흑석한강푸르지오 106동앞,동작구,서울특별시 동작구 흑석한강로 27,37.50535583,126.96617889,2017-12-22 14:37:44.000,10.0,,LCD,10,2017,12,22,4
2065.0,서울시여성가족재단,동작구,서울특별시 동작구 여의대방로54길 18,37.51198959,126.92708588,2017-12-22 14:38:37.000,10.0,,LCD,10,2017,12,22,4
2066.0,양문교회 앞,동작구,동작구 신대방동 607-8,37.48939896,126.90711212,2018-10-02 00:00:00.000,10.0,,LCD,10,2018,10,2,1
2067.0,보라매역?동작세무서 버스정류장(강남중학교방면),동작구,서울특별시 동작구 여의대방로122,37.49766922,126.91986847,2018-10-11 00:00:00.000,10.0,,LCD,10,2018,10,11,3
2068.0,총신대 앞(육교),동작구,동작구  사당동 1112,37.48815918,126.96647644,2018-10-11 00:00:00.000,8.0,,LCD,8,2018,10,11,3
2069.0,숭실대 입구역3번 출구 앞,동작구,동작구  상도동 514,37.4966011,126.95368195,2018-10-30 00:00:00.000,7.0,,LCD,7,2018,10,30,1
2070.0,노량진역 2번 출구 앞,동작구,동작구  노량진동 67-3,37.51391983,126.94306946,2018-10-12 00:00:00.000,18.0,,LCD,18,2018,10,12,4
2071.0,대림아파트 후문 상가 옆,동작구,동작구 사당로23길 137,37.48886871,126.97190857,2019-03-26 00:00:00.000,10.0,,LCD,10,2019,3,26,1
237.0,보라매 두산위브 건너편,동작구,동작구 여의대방로 74,37.49651337,126.91480255,2016-06-29 12:00:00.000,20.0,20.0,QR,40,2016,6,29,2
2076.0,노들나루공원 입구,동작구, 동작구 본동 258-49,37.51357651,126.95555115,2020-04-24 00:00:00.000,,18.0,QR,18,2020,4,24,4
2077.0,노들역 3번출구,동작구, 동작구 노량진로 250-1,37.51193619,126.9541626,2020-04-23 00:00:00.000,,10.0,QR,10,2020,4,23,3
2078.0,흑석 아크로리버하임(103동),동작구, 동작구 흑석동 143-57,37.51083755,126.96163177,2020-04-22 00:00:00.000,,13.0,QR,13,2020,4,22,2
2079.0,중앙대학교 중앙광장,동작구, 동작구 흑석동 221-1,37.50667191,126.95777893,2020-04-22 00:00:00.000,,25.0,QR,25,2020,4,22,2
2080.0,대방지하보도(대방동경남아너스빌아파트),동작구, 동작구 대방동 341-15,37.51213455,126.92543793,2020-04-23 00:00:00.000,,15.0,QR,15,2020,4,23,3
2082.0,7호선 이수역7번출구,동작구, 동작구 동작대로 89,37.4846077,126.98179626,2020-04-26 00:00:00.000,,10.0,QR,10,2020,4,26,6
2083.0,흑석롯데캐슬에듀포레(107동),동작구, 동작구 흑석동 86-212,37.50470352,126.96073151,2020-04-22 00:00:00.000,,10.0,QR,10,2020,4,22,2
2084.0,e편한세상 상도노빌리티 앞,동작구, 동작구 상도동 26-77,37.50456238,126.94678497,2020-04-24 00:00:00.000,,15.0,QR,15,2020,4,24,4
2085.0,강남중학교 앞,동작구, 동작구 대방동 466-45,37.50274277,126.92157745,2020-04-23 00:00:00.000,,20.0,QR,20,2020,4,23,3
2086.0,삼일수영장 앞,동작구, 동작구 사당로27길 103,37.48712158,126.9743576,2020-04-26 00:00:00.000,,22.0,QR,22,2020,4,26,6
2088.0,상도중앙하이츠빌 입구,동작구, 동작구 상도동 159-186,37.50024796,126.94972992,2020-04-24 00:00:00.000,,10.0,QR,10,2020,4,24,4
2089.0,사당역10번출구(금강빌딩),동작구, 동작구 동작대로 29,37.4791069,126.98150635,2020-04-26 00:00:00.000,,10.0,QR,10,2020,4,26,6
2090.0,기아자동차 사당점 앞,동작구, 동작구 사당로 272,37.48377991,126.97792053,2020-04-26 00:00:00.000,,15.0,QR,15,2020,4,26,6
2091.0,이수역9번출구,동작구, 동작구 사당동 147-141,37.48470306,126.98059082,2020-04-26 00:00:00.000,,15.0,QR,15,2020,4,26,6
2092.0,흑석한강푸르지오(110동),동작구, 동작구 흑석동 336-7,37.50311279,126.96471405,2020-04-24 00:00:00.000,,10.0,QR,10,2020,4,24,4
2093.0,상도SH빌아파트 입구,동작구, 동작구 상도로53길 70,37.50321198,126.95459747,2020-05-12 00:00:00.000,,8.0,QR,8,2020,5,12,1
2094.0,숭실대학교(중문),동작구, 동작구 상도동 512-10,37.49550629,126.95637512,2020-04-24 00:00:00.000,,20.0,QR,20,2020,4,24,4
2095.0,경문고등학교 앞,동작구, 동작구 동작동 산1-13,37.49150085,126.98240662,2020-04-24 00:00:00.000,,10.0,QR,10,2020,4,24,4
2096.0,서울특별시 동작관악교육지원청,동작구,동작구 상도2동175-1,37.50251389,126.94065094,2020-04-30 00:00:00.000,,8.0,QR,8,2020,4,30,3
4152.0,상도효성해링턴플레이스,동작구,상도동25-41(마을버스정류소20803 옆),37.50543213,126.94151306,2021-02-18 00:00:00.000,,10.0,QR,10,2021,2,18,3
4153.0,흑석동효사정앞,동작구,흑석동143-57,37.51120377,126.96128082,2021-02-18 00:00:00.000,,10.0,QR,10,2021,2,18,3
4158.0,노량진근린공원,동작구,여의대방로36길71,37.50680542,126.92850494,2021-02-18 00:00:00.000,,10.0,QR,10,2021,2,18,3
4162.0,노량진1동 청소년독서실,동작구,만양로3길 8,37.50785828,126.94713593,2021-02-18 00:00:00.000,,10.0,QR,10,2021,2,18,3
4167.0,구로교 아래,동작구,신대방동 702-2,37.48500824,126.90350342,2021-02-18 00:00:00.000,,25.0,QR,25,2021,2,18,3
4169.0,신대방삼거리,동작구,보라매로 99,37.49845505,126.92797852,2021-02-18 00:00:00.000,,10.0,QR,10,2021,2,18,3
4171.0,우성아파트 앞,동작구,시흥대로 676,37.49157715,126.90881348,2021-05-17 00:00:00.000,,14.0,QR,14,2021,5,17,0
4173.0,중대후문 마을버스정류장,동작구,양녕로 282,37.50444412,126.95025635,2021-04-29 00:00:00.000,,7.0,QR,7,2021,4,29,3
4175.0,대방역2번출구,동작구,서울특별시 동작구노량진로10,37.51262665,126.92741394,2021-04-30 00:00:00.000,,10.0,QR,10,2021,4,30,4
4177.0,롯데캐슬 101동 앞,동작구,동작구 상도동 159-250,37.50157547,126.94590759,2022-05-17 00:00:00.000,,8.0,QR,8,2022,5,17,1
4178.0,이수성결교회 옆,동작구,동작구 동작동 산 28-4,37.49814987,126.98368835,2022-05-17 00:00:00.000,,10.0,QR,10,2022,5,17,1
4181.0,보라매공원역 2번출구,동작구,동작구 신대방동  385-18,37.49582291,126.91781616,2022-08-04 00:00:00.000,,6.0,QR,6,2022,8,4,3
4179.0,보라매병원역 1번출구,동작구,동작구 신대방동 395-61,37.49322128,126.9234314,2022-07-18 00:00:00.000,,10.0,QR,10,2022,7,18,0
4180.0,흑석동주민센터 입구,동작구,동작구 흑석동 25-21,37.50682831,126.96673584,2022-07-18 00:00:00.000,,4.0,QR,4,2022,7,18,0
2102.0,봉림교 교통섬,관악구,서울특별시 관악구 관천로 52,37.48408508,126.92688751,2017-05-12 11:50:36.000,13.0,,LCD,13,2017,5,12,4
2103.0,신림동 우방아파트,관악구,서울특별시 관악구 관천로27길 2,37.4891777,126.91927338,2017-05-12 11:51:13.000,10.0,,LCD,10,2017,5,12,4
2104.0,사당역 5번출구,관악구,서울특별시 관악구 남현동 1060-12,37.47608948,126.98133087,2017-05-26 09:43:16.000,13.0,,LCD,13,2017,5,26,4
2105.0,미성동 신림체육센터,관악구,서울특별시 관악구 난곡로 295,37.48025131,126.91460419,2017-05-12 11:52:13.000,12.0,,LCD,12,2017,5,12,4
2106.0,세이브마트,관악구,서울특별시 관악구 난곡로 210,37.47372818,126.91840363,2017-05-12 11:53:01.000,12.0,,LCD,12,2017,5,12,4
2108.0,은천치안센터,관악구,서울특별시 관악구 봉천로 375,37.48334122,126.94319916,2017-05-26 09:45:53.000,20.0,20.0,QR,40,2017,5,26,4
2109.0,은천로입구 가로공원,관악구,서울특별시관악구 봉천동 962,37.48620224,126.9358139,2017-06-22 13:59:06.000,22.0,,LCD,22,2017,6,22,3
2110.0,조원동 미성아파트,관악구,서울특별시 관악구 시흥대로 560,37.48319244,126.90203094,2017-08-21 10:40:28.000,9.0,,LCD,9,2017,8,21,0
2111.0,서울대입구역 1번출구,관악구,서울특별시 관악구 남부순환로 1830,37.48086929,126.95331573,2017-08-24 17:50:00.000,10.0,10.0,QR,20,2017,8,24,3
2112.0,서울대입구역 마에스트로,관악구,서울특별시 관악구 남부순환로 지하 1822,37.4813385,126.95064545,2017-05-26 09:46:35.000,15.0,,LCD,15,2017,5,26,4
2113.0,관악동작견인차량보관소,관악구,서울특별시 관악구 신사로 7,37.4846611,126.90390015,2017-07-11 13:31:18.000,20.0,,LCD,20,2017,7,11,1
2115.0,관악구시설관리공단,관악구,서울특별시 관악구 남부순환로 1369,37.47991562,126.90283966,2017-06-22 14:00:29.000,20.0,,LCD,20,2017,6,22,3
2116.0,에이스에이존빌딩,관악구,서울특별시 관악구 남부순환로 지하 1822,37.48170471,126.95082855,2017-05-26 09:48:09.000,9.0,,LCD,9,2017,5,26,4
2119.0,중앙동 동진빌딩,관악구,서울특별시 관악구 관악로 217,37.48425674,126.95469666,2017-06-22 14:01:57.000,10.0,10.0,QR,20,2017,6,22,3
2122.0,낙성대로 입구,관악구,서울특별시 관악구 남부순환로 1889,37.47805786,126.960495,2017-05-26 09:51:00.000,20.0,,LCD,20,2017,5,26,4
2127.0,난곡종점,관악구,서울특별시 관악구 난곡로 99,37.46488571,126.91947937,2017-05-12 11:54:53.000,10.0,,LCD,10,2017,5,12,4
2128.0,관악구청교차로,관악구,서울특별시 관악구 관악로 153,37.47916412,126.95258331,2017-05-26 09:52:14.000,12.0,12.0,QR,24,2017,5,26,4
2129.0,낙성대 과학전시관,관악구,서울특별시 관악구 낙성대로 101,37.46905518,126.95814514,2017-05-26 09:52:59.000,10.0,,LCD,10,2017,5,26,4
2130.0,영어마을 관악캠프,관악구,서울특별시 관악구 낙성대로 70,37.47198868,126.95842743,2017-05-26 09:53:44.000,10.0,,LCD,10,2017,5,26,4
2135.0,신림역 5번출구,관악구,서울특별시 관악구 남부순환로 지하 1614,37.48440933,126.9289093,2017-05-12 11:55:34.000,9.0,,LCD,9,2017,5,12,4
2136.0,신림역 8번출구,관악구,서울특별시 관악구 신림로 340,37.48450851,126.93006897,2017-09-01 14:04:24.000,8.0,,LCD,8,2017,9,1,4
2137.0,KT&G 관악지점,관악구,서울특별시 관악구 남부순환로 1675,37.48490143,126.93653107,2017-05-26 09:54:47.000,10.0,,LCD,10,2017,5,26,4
2139.0,서울신성초등학교,관악구,서울특별시 관악구 신림로 114,37.4711647,126.93701935,2017-08-21 13:17:52.000,10.0,,LCD,10,2017,8,21,0
2140.0,신림1교 교차로,관악구,서울특별시 관악구 신림로 270,37.47842789,126.93186188,2017-05-26 09:55:57.000,12.0,20.0,QR,32,2017,5,26,4
2141.0,미림여고입구 교차로,관악구,서울특별시 관악구 신림로 137,37.47229385,126.93341064,2017-06-22 14:03:15.000,8.0,,LCD,8,2017,6,22,3
2143.0,서울산업정보학교,관악구,서울특별시 관악구 신림로 67,37.4706955,126.94219971,2017-06-22 14:05:01.000,10.0,,LCD,10,2017,6,22,3
2144.0,난우길입구,관악구,서울특별시 관악구 문성로 115,37.47777557,126.91675568,2017-05-12 11:56:31.000,15.0,,LCD,15,2017,5,12,4
2145.0,은천초등학교 육교,관악구,서울특별시 관악구 은천로 69,37.48635864,126.9429245,2017-05-26 09:56:45.000,12.0,,LCD,12,2017,5,26,4
2148.0,낙성대역 3번출구 뒤,관악구,서울특별시 관악구 남부순환로 지하 1928,37.47702789,126.96339417,2017-06-22 14:06:21.000,10.0,,LCD,10,2017,6,22,3
2156.0,신림푸르지오아파트,관악구,서울특별시 금천구 남부순환로 1428,37.48072052,126.90932465,2017-08-21 14:07:54.000,12.0,,LCD,12,2017,8,21,0
2159.0,인헌초교,관악구,서울특별시 관악구 봉천동 244-1 ,37.47509003,126.95922852,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
2164.0,관악우체국,관악구,서울특별시 관악구 남부순환로 1641,37.48476791,126.93287659,2017-11-28 10:19:47.000,8.0,,LCD,8,2017,11,28,1
2165.0,JK장평타워,관악구,서울특별시 관악구 남부순환로 1943,37.47648239,126.96536255,2017-11-28 10:20:27.000,10.0,,LCD,10,2017,11,28,1
